
B&B
,,17.0,232
,,18.0,233
,,19.0,234
,,18.0,235
,,17.0,236
,,18.0,237
,,19.0,238
,,20.0,239
,,21.0,240
,,22.0,241
,,23.0,242
,,24.0,243
,,24.0,244
,,23.0,245
,,22.0,246
,,21.0,247
,,20.0,248
,,19.0,249
,,18.0,250
,,17.0,251
,,16.0,252
,,15.0,253
,,14.0,254
,,15.0,255
,,14.0,256
,,13.0,257
,,14.0,258
,,15.0,259
,,16.0,260
,,15.0,261
,,14.0,262
,,15.0,263
,,14.0,264
,,13.0,265
,,14.0,266
,,13.0,267
,,12.0,268
,,13.0,269
,,14.0,270
,,15.0,271
,,14.0,272
,,13.0,273
,,12.0,274
,,11.0,275
,,10.0,276
,,11.0,277
,,12.0,278
,,13.0,279
,,14.0,280
,,15.0,281
,,14.0,282
,,13.0,283
,,12.0,284
,,13.0,285
,,12.0,286
,,11.0,287
,,10.0,288
,,9.0,289
,,10.0,290
,,11.0,291
,,12.0,292
,,13.0,293
,,12.0,294
,,11.0,295
,,10.0,296
,,11.0,297
,,12.0,298
,,11.0,299
,,10.0,300
,,9.0,301
,,10.0,302
,,11.0,303
,,12.0,304
,,13.0,305
,,12.0,306
,,13.0,307
,,14.0,308
,,15.0,309
,,16.0,310
,,15.0,311
,,14.0,312
,,13.0,313
,,14.0,314
,,15.0,315
,,14.0,316
,,13.0,317
,,12.0,318
,,11.0,319
,,10.0,320
,,11.0,321
,,12.0,322
,,13.0,323
,,12.0,324
,,11.0,325
,,10.0,326
,,9.0,327
,,8.0,328
,,7.0,329
,,6.0,330
,,7.0,331
,,8.0,332
,,9.0,333
,,10.0,334
,,11.0,335
,,12.0,336
,,13.0,337
,,14.0,338
,,15.0,339
,,14.0,340
,,15.0,341
,,16.0,342
,,17.0,343
,,16.0,344
,,15.0,345
,,16.0,346
,,15.0,347
,,14.0,348
,,13.0,349
,,12.0,350
,,13.0,351
,,14.0,352
,,15.0,353
,,16.0,354
,,17.0,355
,,18.0,356
,,17.0,357
,,16.0,358
,,17.0,359
,,16.0,360
,,15.0,361
,,16.0,362
,,17.0,363
,,16.0,364
,,17.0,365
,,16.0,366
,,15.0,367
,,16.0,368
,,15.0,369
,,14.0,370
,,15.0,371
,,14.0,372
,,13.0,373
,,12.0,374
,,11.0,375
,,12.0,376
,,13.0,377
,,14.0,378
,,15.0,379
,,16.0,380
,,17.0,381
,,18.0,382
,,19.0,383
,,18.0,384
,,17.0,385
,,16.0,386
,,17.0,387
,,16.0,388
,,15.0,389
,,16.0,390
,,17.0,391
,,16.0,392
,,15.0,393
,,16.0,394
,,15.0,395
,,14.0,396
,,15.0,397
,,16.0,398
,,17.0,399
,,18.0,400
,,19.0,401
,,18.0,402
,,17.0,403
,,16.0,404
,,15.0,405
,,14.0,406
,,13.0,407
,,12.0,408
,,13.0,409
,,14.0,410
,,13.0,411
,,12.0,412
,,11.0,413
,,12.0,414
,,13.0,415
,,12.0,416
,,13.0,417
,,12.0,418
,,11.0,419
,,10.0,420
,,11.0,421
,,12.0,422
,,13.0,423
,,12.0,424
,,13.0,425
,,14.0,426
,,15.0,427
,,14.0,428
,,13.0,429
,,14.0,430
,,13.0,431
,,12.0,432
,,11.0,433
,,10.0,434
,,9.0,435
,,8.0,436
,,9.0,437
,,10.0,438
,,11.0,439
,,12.0,440
,,13.0,441
,,14.0,442
,,15.0,443
,,14.0,444
,,13.0,445
,,12.0,446
,,13.0,447
,,14.0,448
,,13.0,449
,,14.0,450
,,15.0,451
,,14.0,452
,,13.0,453
,,14.0,454
,,15.0,455
,,14.0,456
,,15.0,457
,,14.0,458
,,13.0,459
,,12.0,460
,,11.0,461
,,10.0,462
,,11.0,463
,,12.0,464
,,13.0,465
,,14.0,466
,,15.0,467
,,14.0,468
,,13.0,469
,,12.0,470
,,13.0,471
,,12.0,472
,,11.0,473
,,12.0,474
,,13.0,475
,,14.0,476
,,15.0,477
,,14.0,478
,,15.0,479
,,14.0,480
,,13.0,481
,,12.0,482
,,13.0,483
,,14.0,484
,,13.0,485
,,12.0,486
,,11.0,487
,,12.0,488
,,13.0,489
,,12.0,490
,,13.0,491
,,12.0,492
,,11.0,493
,,10.0,494
,,9.0,495
,,8.0,496
,,7.0,497
,,8.0,498
,,9.0,499
,,10.0,500
,,11.0,501
,,12.0,502
,,13.0,503
,,14.0,504
,,13.0,505
,,12.0,506
,,13.0,507
,,14.0,508
,,15.0,509
,,14.0,510
,,13.0,511
,,12.0,512
,,11.0,513
,,10.0,514
,,11.0,515
,,12.0,516
,,13.0,517
,,14.0,518
,,13.0,519
,,12.0,520
,,13.0,521
,,12.0,522
,,11.0,523
,,12.0,524
,,13.0,525
,,14.0,526
,,15.0,527
,,16.0,528
,,17.0,529
,,18.0,530
,,19.0,531
,,18.0,532
,,17.0,533
,,16.0,534
,,17.0,535
,,16.0,536
,,15.0,537
,,14.0,538
,,15.0,539
,,16.0,540
,,17.0,541
,,16.0,542
,,15.0,543
,,16.0,544
,,17.0,545
,,16.0,546
,,15.0,547
,,14.0,548
,,13.0,549
,,12.0,550
,,13.0,551
,,12.0,552
,,11.0,553
,,12.0,554
,,11.0,555
,,10.0,556
,,9.0,557
,,8.0,558
,,9.0,559
,,10.0,560
,,11.0,561
,,10.0,562
,,11.0,563
,,12.0,564
,,13.0,565
,,12.0,566
,,11.0,567
,,12.0,568
,,13.0,569
,,12.0,570
,,11.0,571
,,10.0,572
,,9.0,573
,,8.0,574
,,7.0,575
,,8.0,576
,,9.0,577
,,10.0,578
,,11.0,579
,,12.0,580
,,13.0,581
,,12.0,582
,,11.0,583
,,12.0,584
,,13.0,585
,,14.0,586
,,15.0,587
,,16.0,588
,,17.0,589
,,16.0,590
,,15.0,591
,,16.0,592
,,17.0,593
,,16.0,594
,,15.0,595
,,14.0,596
,,13.0,597
,,12.0,598
,,11.0,599
,,10.0,600
,,11.0,601
,,10.0,602
,,9.0,603
,,8.0,604
,,9.0,605
,,10.0,606
,,11.0,607
,,12.0,608
,,11.0,609
,,10.0,610
,,11.0,611
,,12.0,612
,,13.0,613
,,12.0,614
,,11.0,615
,,12.0,616
,,13.0,617
,,12.0,618
,,11.0,619
,,10.0,620
,,9.0,621
,,8.0,622
,,7.0,623
,,6.0,624
,,5.0,625
,,4.0,626
,,5.0,627
,,6.0,628
,,7.0,629
,,8.0,630
,,9.0,631
,,10.0,632
,,11.0,633
,,12.0,634
,,13.0,635
,,14.0,636
,,13.0,637
,,12.0,638
,,13.0,639
,,14.0,640
,,13.0,641
,,12.0,642
,,11.0,643
,,12.0,644
,,13.0,645
,,14.0,646
,,15.0,647
,,16.0,648
,,17.0,649
,,16.0,650
,,15.0,651
,,14.0,652
,,15.0,653
,,14.0,654
,,13.0,655
,,12.0,656
,,13.0,657
,,14.0,658
,,13.0,659
,,12.0,660
,,11.0,661
,,12.0,662
,,11.0,663
,,10.0,664
,,11.0,665
,,12.0,666
,,11.0,667
,,10.0,668
,,9.0,669
,,8.0,670
,,9.0,671
,,10.0,672
,,11.0,673
,,12.0,674
,,13.0,675
,,14.0,676
,,15.0,677
,,14.0,678
,,13.0,679
,,12.0,680
,,13.0,681
,,14.0,682
,,13.0,683
,,14.0,684
,,15.0,685
,,14.0,686
,,13.0,687
,,14.0,688
,,15.0,689
,,14.0,690
,,15.0,691
,,14.0,692
,,13.0,693
,,12.0,694
,,11.0,695
,,10.0,696
,,11.0,697
,,12.0,698
,,13.0,699
,,14.0,700
,,15.0,701
,,16.0,702
,,17.0,703
,,16.0,704
,,15.0,705
,,16.0,706
,,15.0,707
,,14.0,708
,,15.0,709
,,14.0,710
,,13.0,711
,,12.0,712
,,13.0,713
,,14.0,714
,,15.0,715
,,16.0,716
,,15.0,717
,,14.0,718
,,15.0,719
,,14.0,720
,,13.0,721
,,14.0,722
,,15.0,723
,,14.0,724
,,13.0,725
,,14.0,726
,,13.0,727
,,12.0,728
,,11.0,729
,,10.0,730
,,9.0,731
,,10.0,732
,,11.0,733
,,12.0,734
,,13.0,735
,,14.0,736
,,15.0,737
,,14.0,738
,,13.0,739
,,12.0,740
,,13.0,741
,,14.0,742
,,15.0,743
,,14.0,744
,,13.0,745
,,14.0,746
,,13.0,747
,,12.0,748
,,11.0,749
,,10.0,750
,,11.0,751
,,12.0,752
,,11.0,753
,,10.0,754
,,9.0,755
,,10.0,756
,,11.0,757
,,12.0,758
,,11.0,759
,,10.0,760
,,11.0,761
,,12.0,762
,,13.0,763
,,12.0,764
,,11.0,765
,,10.0,766
,,9.0,767
,,8.0,768
,,7.0,769
,,6.0,770
,,7.0,771
,,8.0,772
,,9.0,773
,,10.0,774
,,11.0,775
,,12.0,776
,,13.0,777
,,12.0,778
,,13.0,779
,,14.0,780
,,15.0,781
,,16.0,782
,,17.0,783
,,16.0,784
,,17.0,785
,,16.0,786
,,15.0,787
,,14.0,788
,,13.0,789
,,12.0,790
,,11.0,791
,,10.0,792
,,11.0,793
,,10.0,794
,,9.0,795
,,8.0,796
,,9.0,797
,,10.0,798
,,11.0,799
,,12.0,800
,,13.0,801
,,12.0,802
,,11.0,803
,,10.0,804
,,11.0,805
,,12.0,806
,,11.0,807
,,10.0,808
,,9.0,809
,,10.0,810
,,11.0,811
,,12.0,812
,,13.0,813
,,12.0,814
,,11.0,815
,,10.0,816
,,11.0,817
,,10.0,818
,,9.0,819
,,10.0,820
,,11.0,821
,,12.0,822
,,11.0,823
,,10.0,824
,,11.0,825
,,12.0,826
,,11.0,827
,,10.0,828
,,9.0,829
,,8.0,830
,,7.0,831
,,6.0,832
,,5.0,833
,,6.0,834
,,7.0,835
,,8.0,836
,,9.0,837
,,10.0,838
,,11.0,839
,,12.0,840
,,13.0,841
,,14.0,842
,,15.0,843
,,16.0,844
,,17.0,845
,,18.0,846
,,17.0,847
,,16.0,848
,,17.0,849
,,16.0,850
,,15.0,851
,,16.0,852
,,15.0,853
,,16.0,854
,,17.0,855
,,16.0,856
,,17.0,857
,,16.0,858
,,15.0,859
,,14.0,860
,,15.0,861
,,14.0,862
,,13.0,863
,,12.0,864
,,13.0,865
,,14.0,866
,,15.0,867
,,14.0,868
,,15.0,869
,,16.0,870
,,17.0,871
,,16.0,872
,,17.0,873
,,18.0,874
,,19.0,875
,,18.0,876
,,17.0,877
,,16.0,878
,,15.0,879
,,14.0,880
,,13.0,881
,,14.0,882
,,15.0,883
,,16.0,884
,,15.0,885
,,14.0,886
,,15.0,887
,,14.0,888
,,13.0,889
,,14.0,890
,,13.0,891
,,12.0,892
,,11.0,893
,,10.0,894
,,11.0,895
,,12.0,896
,,13.0,897
,,14.0,898
,,13.0,899
,,12.0,900
,,13.0,901
,,14.0,902
,,15.0,903
,,16.0,904
,,17.0,905
,,18.0,906
,,19.0,907
,,20.0,908
,,21.0,909
,,22.0,910
,,22.0,911
,,21.0,912
,,20.0,913
,,19.0,914
,,18.0,915
,,17.0,916
,,16.0,917
,,15.0,918
,,14.0,919
,,13.0,920
,,12.0,921
,,11.0,922
,,12.0,923
,,13.0,924
,,14.0,925
,,13.0,926
,,12.0,927
,,13.0,928
,,12.0,929
,,11.0,930
,,12.0,931
,,11.0,932
,,10.0,933
,,9.0,934
,,8.0,935
,,9.0,936
,,10.0,937
,,11.0,938
,,12.0,939
,,13.0,940
,,14.0,941
,,15.0,942
,,16.0,943
,,17.0,944
,,16.0,945
,,15.0,946
,,16.0,947
,,15.0,948
,,14.0,949
,,15.0,950
,,14.0,951
,,13.0,952
,,12.0,953
,,11.0,954
,,10.0,955
,,11.0,956
,,10.0,957
,,9.0,958
,,10.0,959
,,11.0,960
,,10.0,961
,,11.0,962
,,10.0,963
,,9.0,964
,,10.0,965
,,9.0,966
,,8.0,967
,,7.0,968
,,6.0,969
,,7.0,970
,,8.0,971
,,9.0,972
,,8.0,973
,,9.0,974
,,8.0,975
,,7.0,976
,,6.0,977
,,5.0,978
,,6.0,979
,,7.0,980
,,8.0,981
,,9.0,982
,,10.0,983
,,11.0,984
,,10.0,985
,,9.0,986
,,8.0,987
,,9.0,988
,,10.0,989
,,9.0,990
,,8.0,991
,,7.0,992
,,6.0,993
,,7.0,994
,,8.0,995
,,9.0,996
,,10.0,997
,,11.0,998
,,12.0,999
,,13.0,1000
,,12.0,1001
,,11.0,1002
,,10.0,1003
,,9.0,1004
,,8.0,1005
,,9.0,1006
,,8.0,1007
,,7.0,1008
,,6.0,1009
,,5.0,1010
,,4.0,1011
,,3.0,1012
,,2.0,1013
,,3.0,1014
,,4.0,1015
,,5.0,1016
,,6.0,1017
,,7.0,1018
,,8.0,1019
,,9.0,1020
,,10.0,1021
,,11.0,1022
,,12.0,1023
,,13.0,1024
,,14.0,1025
,,15.0,1026
,,16.0,1027
,,15.0,1028
,,16.0,1029
,,17.0,1030
,,16.0,1031
,,15.0,1032
,,16.0,1033
,,17.0,1034
,,16.0,1035
,,15.0,1036
,,14.0,1037
,,15.0,1038
,,14.0,1039
,,13.0,1040
,,12.0,1041
,,13.0,1042
,,14.0,1043
,,15.0,1044
,,14.0,1045
,,13.0,1046
,,12.0,1047
,,11.0,1048
,,12.0,1049
,,13.0,1050
,,14.0,1051
,,15.0,1052
,,14.0,1053
,,15.0,1054
,,16.0,1055
,,15.0,1056
,,14.0,1057
,,13.0,1058
,,12.0,1059
,,13.0,1060
,,14.0,1061
,,13.0,1062
,,12.0,1063
,,11.0,1064
,,12.0,1065
,,13.0,1066
,,14.0,1067
,,15.0,1068
,,16.0,1069
,,15.0,1070
,,14.0,1071
,,15.0,1072
,,14.0,1073
,,13.0,1074
,,12.0,1075
,,13.0,1076
,,14.0,1077
,,15.0,1078
,,14.0,1079
,,13.0,1080
,,12.0,1081
,,11.0,1082
,,10.0,1083
,,11.0,1084
,,12.0,1085
,,13.0,1086
,,14.0,1087
,,13.0,1088
,,12.0,1089
,,13.0,1090
,,12.0,1091
,,11.0,1092
,,10.0,1093
,,9.0,1094
,,8.0,1095
,,9.0,1096
,,10.0,1097
,,11.0,1098
,,12.0,1099
,,13.0,1100
,,14.0,1101
,,13.0,1102
,,14.0,1103
,,15.0,1104
,,16.0,1105
,,17.0,1106
,,16.0,1107
,,15.0,1108
,,14.0,1109
,,13.0,1110
,,12.0,1111
,,13.0,1112
,,12.0,1113
,,11.0,1114
,,10.0,1115
,,11.0,1116
,,12.0,1117
,,13.0,1118
,,12.0,1119
,,13.0,1120
,,12.0,1121
,,11.0,1122
,,12.0,1123
,,13.0,1124
,,12.0,1125
,,11.0,1126
,,12.0,1127
,,13.0,1128
,,12.0,1129
,,11.0,1130
,,10.0,1131
,,9.0,1132
,,8.0,1133
,,7.0,1134
,,8.0,1135
,,9.0,1136
,,10.0,1137
,,11.0,1138
,,12.0,1139
,,13.0,1140
,,12.0,1141
,,13.0,1142
,,14.0,1143
,,15.0,1144
,,14.0,1145
,,13.0,1146
,,12.0,1147
,,11.0,1148
,,10.0,1149
,,11.0,1150
,,12.0,1151
,,13.0,1152
,,14.0,1153
,,15.0,1154
,,16.0,1155
,,17.0,1156
,,16.0,1157
,,17.0,1158
,,16.0,1159
,,15.0,1160
,,14.0,1161
,,13.0,1162
,,12.0,1163
,,13.0,1164
,,12.0,1165
,,11.0,1166
,,12.0,1167
,,11.0,1168
,,12.0,1169
,,11.0,1170
,,10.0,1171
,,9.0,1172
,,8.0,1173
,,9.0,1174
,,10.0,1175
,,11.0,1176
,,12.0,1177
,,13.0,1178
,,14.0,1179
,,15.0,1180
,,16.0,1181
,,17.0,1182
,,16.0,1183
,,15.0,1184
,,16.0,1185
,,17.0,1186
,,16.0,1187
,,15.0,1188
,,16.0,1189
,,15.0,1190
,,14.0,1191
,,15.0,1192
,,14.0,1193
,,13.0,1194
,,12.0,1195
,,13.0,1196
,,14.0,1197
,,15.0,1198
,,14.0,1199
,,13.0,1200
,,12.0,1201
,,11.0,1202
,,12.0,1203
,,13.0,1204
,,14.0,1205
,,15.0,1206
,,16.0,1207
,,15.0,1208
,,16.0,1209
,,17.0,1210
,,16.0,1211
,,15.0,1212
,,14.0,1213
,,13.0,1214
,,12.0,1215
,,13.0,1216
,,12.0,1217
,,11.0,1218
,,12.0,1219
,,13.0,1220
,,14.0,1221
,,13.0,1222
,,12.0,1223
,,13.0,1224
,,12.0,1225
,,11.0,1226
,,10.0,1227
,,11.0,1228
,,12.0,1229
,,13.0,1230
,,14.0,1231
,,13.0,1232
,,12.0,1233
,,13.0,1234
,,14.0,1235
,,15.0,1236
,,14.0,1237
,,13.0,1238
,,12.0,1239
,,11.0,1240
,,10.0,1241
,,9.0,1242
,,8.0,1243
,,7.0,1244
,,8.0,1245
,,9.0,1246
,,10.0,1247
,,11.0,1248
,,12.0,1249
,,13.0,1250
,,14.0,1251
,,15.0,1252
,,16.0,1253
,,15.0,1254
,,16.0,1255
,,15.0,1256
,,14.0,1257
,,13.0,1258
,,12.0,1259
,,13.0,1260
,,12.0,1261
,,11.0,1262
,,12.0,1263
,,13.0,1264
,,12.0,1265
,,13.0,1266
,,14.0,1267
,,13.0,1268
,,12.0,1269
,,11.0,1270
,,12.0,1271
,,13.0,1272
,,14.0,1273
,,15.0,1274
,,16.0,1275
,,17.0,1276
,,16.0,1277
,,15.0,1278
,,16.0,1279
,,15.0,1280
,,14.0,1281
,,13.0,1282
,,12.0,1283
,,13.0,1284
,,12.0,1285
,,11.0,1286
,,10.0,1287
,,11.0,1288
,,12.0,1289
,,11.0,1290
,,10.0,1291
,,9.0,1292
,,8.0,1293
,,9.0,1294
,,10.0,1295
,,11.0,1296
,,12.0,1297
,,11.0,1298
,,10.0,1299
,,11.0,1300
,,12.0,1301
,,11.0,1302
,,10.0,1303
,,9.0,1304
,,8.0,1305
,,7.0,1306
,,6.0,1307
,,7.0,1308
,,8.0,1309
,,9.0,1310
,,10.0,1311
,,11.0,1312
,,12.0,1313
,,13.0,1314
,,14.0,1315
,,15.0,1316
,,14.0,1317
,,15.0,1318
,,16.0,1319
,,15.0,1320
,,14.0,1321
,,13.0,1322
,,14.0,1323
,,15.0,1324
,,16.0,1325
,,15.0,1326
,,14.0,1327
,,15.0,1328
,,14.0,1329
,,13.0,1330
,,14.0,1331
,,15.0,1332
,,16.0,1333
,,17.0,1334
,,16.0,1335
,,15.0,1336
,,14.0,1337
,,15.0,1338
,,14.0,1339
,,13.0,1340
,,12.0,1341
,,13.0,1342
,,14.0,1343
,,13.0,1344
,,12.0,1345
,,11.0,1346
,,10.0,1347
,,11.0,1348
,,12.0,1349
,,13.0,1350
,,14.0,1351
,,13.0,1352
,,12.0,1353
,,13.0,1354
,,14.0,1355
,,13.0,1356
,,12.0,1357
,,11.0,1358
,,10.0,1359
,,9.0,1360
,,10.0,1361
,,11.0,1362
,,12.0,1363
,,13.0,1364
,,14.0,1365
,,15.0,1366
,,14.0,1367
,,13.0,1368
,,12.0,1369
,,13.0,1370
,,14.0,1371
,,13.0,1372
,,12.0,1373
,,11.0,1374
,,10.0,1375
,,11.0,1376
,,12.0,1377
,,13.0,1378
,,14.0,1379
,,15.0,1380
,,16.0,1381
,,17.0,1382
,,16.0,1383
,,15.0,1384
,,14.0,1385
,,15.0,1386
,,14.0,1387
,,13.0,1388
,,14.0,1389
,,13.0,1390
,,14.0,1391
,,15.0,1392
,,14.0,1393
,,13.0,1394
,,12.0,1395
,,13.0,1396
,,14.0,1397
,,15.0,1398
,,14.0,1399
,,13.0,1400
,,12.0,1401
,,11.0,1402
,,10.0,1403
,,9.0,1404
,,10.0,1405
,,11.0,1406
,,12.0,1407
,,11.0,1408
,,10.0,1409
,,11.0,1410
,,12.0,1411
,,13.0,1412
,,12.0,1413
,,13.0,1414
,,14.0,1415
,,13.0,1416
,,14.0,1417
,,15.0,1418
,,14.0,1419
,,13.0,1420
,,14.0,1421
,,13.0,1422
,,12.0,1423
,,11.0,1424
,,10.0,1425
,,9.0,1426
,,8.0,1427
,,9.0,1428
,,10.0,1429
,,11.0,1430
,,12.0,1431
,,11.0,1432
,,10.0,1433
,,11.0,1434
,,12.0,1435
,,11.0,1436
,,10.0,1437
,,9.0,1438
,,8.0,1439
,,7.0,1440
,,6.0,1441
,,5.0,1442
,,4.0,1443
,,5.0,1444
,,6.0,1445
,,7.0,1446
,,8.0,1447
,,9.0,1448
,,10.0,1449
,,11.0,1450
,,12.0,1451
,,13.0,1452
,,14.0,1453
,,15.0,1454
,,16.0,1455
,,17.0,1456
,,16.0,1457
,,15.0,1458
,,14.0,1459
,,13.0,1460
,,12.0,1461
,,13.0,1462
,,14.0,1463
,,13.0,1464
,,14.0,1465
,,15.0,1466
,,14.0,1467
,,13.0,1468
,,12.0,1469
,,11.0,1470
,,10.0,1471
,,11.0,1472
,,12.0,1473
,,13.0,1474
,,12.0,1475
,,13.0,1476
,,12.0,1477
,,11.0,1478
,,12.0,1479
,,13.0,1480
,,14.0,1481
,,13.0,1482
,,12.0,1483
,,13.0,1484
,,12.0,1485
,,11.0,1486
,,12.0,1487
,,11.0,1488
,,10.0,1489
,,9.0,1490
,,8.0,1491
,,9.0,1492
,,10.0,1493
,,11.0,1494
,,12.0,1495
,,13.0,1496
,,12.0,1497
,,13.0,1498
,,12.0,1499
,,11.0,1500
,,12.0,1501
,,13.0,1502
,,14.0,1503
,,15.0,1504
,,14.0,1505
,,13.0,1506
,,12.0,1507
,,13.0,1508
,,12.0,1509
,,11.0,1510
,,12.0,1511
,,11.0,1512
,,10.0,1513
,,11.0,1514
,,10.0,1515
,,9.0,1516
,,8.0,1517
,,7.0,1518
,,8.0,1519
,,9.0,1520
,,10.0,1521
,,11.0,1522
,,10.0,1523
,,11.0,1524
,,12.0,1525
,,13.0,1526
,,14.0,1527
,,15.0,1528
,,14.0,1529
,,13.0,1530
,,12.0,1531
,,13.0,1532
,,12.0,1533
,,11.0,1534
,,12.0,1535
,,11.0,1536
,,10.0,1537
,,9.0,1538
,,8.0,1539
,,9.0,1540
,,10.0,1541
,,9.0,1542
,,8.0,1543
,,7.0,1544
,,8.0,1545
,,9.0,1546
,,8.0,1547
,,9.0,1548
,,10.0,1549
,,9.0,1550
,,8.0,1551
,,7.0,1552
,,6.0,1553
,,7.0,1554
,,8.0,1555
,,9.0,1556
,,10.0,1557
,,11.0,1558
,,12.0,1559
,,13.0,1560
,,14.0,1561
,,15.0,1562
,,16.0,1563
,,17.0,1564
,,18.0,1565
,,18.0,1566
,,17.0,1567
,,16.0,1568
,,15.0,1569
,,14.0,1570
,,13.0,1571
,,12.0,1572
,,11.0,1573
,,10.0,1574
,,9.0,1575
,,8.0,1576
,,7.0,1577
,,6.0,1578
,,5.0,1579
,,4.0,1580
,,3.0,1581
,,4.0,1582
,,5.0,1583
,,6.0,1584
,,7.0,1585
,,8.0,1586
,,9.0,1587
,,10.0,1588
,,11.0,1589
,,12.0,1590
,,11.0,1591
,,10.0,1592
,,11.0,1593
,,12.0,1594
,,13.0,1595
,,12.0,1596
,,11.0,1597
,,10.0,1598
,,9.0,1599
,,8.0,1600
,,9.0,1601
,,10.0,1602
,,9.0,1603
,,8.0,1604
,,7.0,1605
,,8.0,1606
,,9.0,1607
,,10.0,1608
,,11.0,1609
,,12.0,1610
,,13.0,1611
,,12.0,1612
,,13.0,1613
,,12.0,1614
,,11.0,1615
,,10.0,1616
,,9.0,1617
,,8.0,1618
,,9.0,1619
,,8.0,1620
,,7.0,1621
,,8.0,1622
,,7.0,1623
,,6.0,1624
,,7.0,1625
,,8.0,1626
,,7.0,1627
,,6.0,1628
,,5.0,1629
,,4.0,1630
,,5.0,1631
,,6.0,1632
,,5.0,1633
,,4.0,1634
,,3.0,1635
,,4.0,1636
,,5.0,1637
,,4.0,1638
,,5.0,1639
,,4.0,1640
,,3.0,1641
,,2.0,1642
,,1.0,1643
,,0.0,1644
,,1.0,1645
,,2.0,1646
,,3.0,1647
,,4.0,1648
,,5.0,1649
,,6.0,1650
,,7.0,1651
,,8.0,1652
,,7.0,1653
,,6.0,1654
,,7.0,1655
,,8.0,1656
,,9.0,1657
,,10.0,1658
,,11.0,1659
,,12.0,1660
,,11.0,1661
,,10.0,1662
,,11.0,1663
,,10.0,1664
